Locus_id	Unique_rowname
DN128628|c1_g1	PCBP2_MOUSE DN128628|c1_g1
DN128628|c2_g1	USF3_HUMAN DN128628|c2_g1
DN128628|c2_g2	HNRLL_HUMAN DN128628|c2_g2
DN128629|c0_g1	CAZA2_CHICK DN128629|c0_g1
DN128629|c0_g3	CAZA1_RAT DN128629|c0_g3
DN128631|c0_g1	CYB_ZAGBR DN128631|c0_g1
DN128632|c0_g2	SCRB2_HUMAN DN128632|c0_g2
DN128632|c1_g2	AN13B_HUMAN DN128632|c1_g2
DN128634|c1_g1	MFR1L_DANRE DN128634|c1_g1
DN128635|c0_g1	DN128635|c0_g1
DN128635|c3_g1	ARI4B_RAT DN128635|c3_g1
DN128636|c0_g1	DN128636|c0_g1
DN128637|c1_g2	DN128637|c1_g2
DN128637|c1_g4	TRIM8_MOUSE DN128637|c1_g4
DN128638|c1_g4	DN128638|c1_g4
DN128638|c1_g6	DN128638|c1_g6
DN128638|c1_g7	DN128638|c1_g7
DN128638|c1_g8	DN128638|c1_g8
DN128639|c2_g2	DN128639|c2_g2
DN128640|c0_g1	EHD1_ARATH DN128640|c0_g1
DN128641|c0_g1	OSBP1_MOUSE DN128641|c0_g1
DN128641|c1_g1	OSBP2_HUMAN DN128641|c1_g1
DN128642|c1_g2	ZG8_XENLA DN128642|c1_g2
DN128642|c2_g1	ZBT24_DANRE DN128642|c2_g1
DN128642|c2_g3	ZG57_XENLA DN128642|c2_g3
DN128644|c5_g1	MFS6L_DANRE DN128644|c5_g1
DN128645|c0_g1	DN128645|c0_g1
DN128645|c0_g2	DN128645|c0_g2
DN128645|c0_g3	DN128645|c0_g3
DN128646|c0_g1	CAV3_HUMAN DN128646|c0_g1
DN128647|c0_g1	UBFD1_MOUSE DN128647|c0_g1
DN128647|c1_g1	DN128647|c1_g1
DN128647|c1_g2	ZCHC2_MOUSE DN128647|c1_g2
DN128649|c6_g1	DN128649|c6_g1
DN128649|c8_g1	DN128649|c8_g1
DN128650|c0_g1	NLRC3_MOUSE DN128650|c0_g1
DN128650|c0_g2	NLRC3_HUMAN DN128650|c0_g2
DN128650|c1_g1	STXB_SYNHO DN128650|c1_g1
DN128652|c1_g1	DN128652|c1_g1
DN128652|c3_g2	SL9A3_MOUSE DN128652|c3_g2
DN128653|c6_g1	NPTX2_MOUSE DN128653|c6_g1
DN128653|c7_g2	CELF3_DANRE DN128653|c7_g2
DN128655|c1_g2	CSRP1_RAT DN128655|c1_g2
DN128656|c4_g1	S2548_DANRE DN128656|c4_g1
DN128657|c1_g2	USPL1_DANRE DN128657|c1_g2
DN128659|c8_g4	GROA_CRIGR DN128659|c8_g4
DN128660|c3_g1	THAP9_HUMAN DN128660|c3_g1
DN128662|c0_g1	SPTB2_HUMAN DN128662|c0_g1
DN128662|c0_g2	SPTB2_HUMAN DN128662|c0_g2
DN128664|c1_g1	RTBS_DROME DN128664|c1_g1
DN128666|c2_g3	SRFB1_XENTR DN128666|c2_g3
DN128666|c2_g5	ACSA_THET2 DN128666|c2_g5
DN128666|c2_g6	ACSA_MOUSE DN128666|c2_g6
DN128667|c2_g1	ZDHC4_RAT DN128667|c2_g1
DN128668|c9_g1	ZNF3_HUMAN DN128668|c9_g1
DN128669|c1_g1	NETR_NOMLE DN128669|c1_g1
DN128669|c1_g2	ACTC_XENTR DN128669|c1_g2
DN128669|c1_g4	ACTS_PLEWA DN128669|c1_g4
DN128670|c0_g1	KV12_RABIT DN128670|c0_g1
DN128671|c1_g1	DN128671|c1_g1
DN128671|c13_g1	DN128671|c13_g1
DN128672|c1_g1	ISL1_CHICK DN128672|c1_g1
DN128672|c2_g1	SCPDL_PONAB DN128672|c2_g1
DN128673|c1_g3	CD5R1_BOVIN DN128673|c1_g3
DN128675|c1_g1	ZN410_MOUSE DN128675|c1_g1
DN128675|c2_g1	SHSA3_MOUSE DN128675|c2_g1
DN128680|c3_g1	HPLN4_MOUSE DN128680|c3_g1
DN128681|c2_g2	CN37_HUMAN DN128681|c2_g2
DN128682|c0_g2	UTP18_MOUSE DN128682|c0_g2
DN128682|c1_g1	GZF1_HUMAN DN128682|c1_g1
DN128682|c1_g2	ZSCA2_MOUSE DN128682|c1_g2
DN128683|c0_g1	CLM3_MOUSE DN128683|c0_g1
DN128684|c3_g4	RTXE_DROME DN128684|c3_g4
DN128685|c1_g2	LT4R1_HUMAN DN128685|c1_g2
DN128685|c2_g1	DN128685|c2_g1
DN128685|c2_g2	SPY1_CEREL DN128685|c2_g2
DN128685|c3_g1	PKRI1_DANRE DN128685|c3_g1
DN128686|c1_g1	DN128686|c1_g1
DN128686|c1_g5	SRC8_RAT DN128686|c1_g5
DN128688|c2_g2	DNM1L_DANRE DN128688|c2_g2
DN128688|c2_g3	DNM1L_DANRE DN128688|c2_g3
DN128688|c2_g5	DNM1L_DANRE DN128688|c2_g5
DN128689|c0_g1	M3K14_HUMAN DN128689|c0_g1
DN128691|c0_g1	DN128691|c0_g1
DN128692|c0_g1	RSPO1_DANRE DN128692|c0_g1
DN128693|c10_g1	SH319_HUMAN DN128693|c10_g1
DN128694|c3_g1	TB10A_MOUSE DN128694|c3_g1
DN128694|c3_g2	PLK1_MOUSE DN128694|c3_g2
DN128694|c3_g3	PLK1_HUMAN DN128694|c3_g3
DN128695|c0_g1	ABCC9_RABIT DN128695|c0_g1
DN128696|c0_g1	EHMT2_MOUSE DN128696|c0_g1
DN128697|c0_g1	DN128697|c0_g1
DN128697|c0_g2	DN128697|c0_g2
DN128697|c0_g3	HXADA_TAKRU DN128697|c0_g3
DN128697|c0_g4	DN128697|c0_g4
DN128698|c0_g1	KLHL4_HUMAN DN128698|c0_g1
DN128699|c1_g1	DN128699|c1_g1
DN128700|c0_g1	MUC19_HUMAN DN128700|c0_g1
DN128702|c3_g1	DN128702|c3_g1
DN128703|c5_g1	DN128703|c5_g1
DN128703|c7_g1	RTJK_DROFU DN128703|c7_g1
DN128704|c0_g1	DN128704|c0_g1
DN128705|c3_g1	DN128705|c3_g1
DN128705|c3_g2	RTBS_DROME DN128705|c3_g2
DN128705|c4_g1	DN128705|c4_g1
DN128705|c6_g2	DN128705|c6_g2
DN128707|c0_g1	FHDC1_MOUSE DN128707|c0_g1
DN128708|c0_g1	NECP2_RAT DN128708|c0_g1
DN128710|c0_g2	RTKN_RAT DN128710|c0_g2
DN128712|c0_g1	MET22_HUMAN DN128712|c0_g1
DN128713|c0_g1	CMAH_DANRE DN128713|c0_g1
DN128715|c0_g1	DN128715|c0_g1
DN128715|c0_g3	DN128715|c0_g3
DN128715|c2_g3	DN128715|c2_g3
DN128716|c0_g1	DN128716|c0_g1
DN128716|c1_g1	CL20A_HUMAN DN128716|c1_g1
DN128716|c1_g2	DN128716|c1_g2
DN128717|c5_g1	SO1C1_HUMAN DN128717|c5_g1
DN128719|c0_g1	DN128719|c0_g1
DN128719|c2_g4	RTBS_DROME DN128719|c2_g4
DN128720|c2_g2	DN128720|c2_g2
DN128722|c4_g3	DN128722|c4_g3
DN128723|c4_g1	S2535_DANRE DN128723|c4_g1
DN128724|c1_g1	RBTN1_DANRE DN128724|c1_g1
DN128724|c2_g2	ZN706_CHICK DN128724|c2_g2
DN128725|c1_g1	ANR50_HUMAN DN128725|c1_g1
DN128725|c1_g3	DN128725|c1_g3
DN128726|c0_g2	ATG16_XENTR DN128726|c0_g2
DN128727|c2_g2	DN128727|c2_g2
DN128729|c0_g2	KLF8_MOUSE DN128729|c0_g2
DN128730|c0_g1	MILK2_MOUSE DN128730|c0_g1
DN128731|c0_g1	KI26A_MOUSE DN128731|c0_g1
DN128732|c8_g1	DN128732|c8_g1
DN128732|c8_g2	PTGES_HORSE DN128732|c8_g2
DN128733|c0_g1	HV692_HUMAN DN128733|c0_g1
DN128733|c0_g2	HVM42_MOUSE DN128733|c0_g2
DN128734|c1_g1	HDAC8_DANRE DN128734|c1_g1
DN128735|c2_g1	PNCB_DANRE DN128735|c2_g1
DN128738|c0_g1	CC171_MOUSE DN128738|c0_g1
DN128739|c0_g1	ZMAT1_XENTR DN128739|c0_g1
DN128740|c3_g1	DN128740|c3_g1
DN128740|c4_g1	UHRF2_MOUSE DN128740|c4_g1
DN128740|c4_g2	SIN3A_HUMAN DN128740|c4_g2
DN128741|c0_g1	AKIR2_HUMAN DN128741|c0_g1
DN128741|c1_g1	PDC6I_RAT DN128741|c1_g1
DN128741|c1_g2	PDC6I_XENLA DN128741|c1_g2
DN128742|c0_g1	DN128742|c0_g1
DN128744|c10_g3	RFA3_HUMAN DN128744|c10_g3
DN128745|c3_g1	NCOA3_XENLA DN128745|c3_g1
DN128746|c1_g2	SBSPO_HUMAN DN128746|c1_g2
DN128748|c1_g1	ZFP2_HUMAN DN128748|c1_g1
DN128748|c2_g1	DN128748|c2_g1
DN128750|c0_g2	DN128750|c0_g2
DN128750|c1_g1	DPOD1_MESAU DN128750|c1_g1
DN128751|c8_g1	LORF2_HUMAN DN128751|c8_g1
DN128752|c4_g1	DN128752|c4_g1
DN128753|c2_g1	PGBD4_HUMAN DN128753|c2_g1
DN128755|c0_g1	DN128755|c0_g1
DN128755|c0_g4	DN128755|c0_g4
DN128755|c0_g6	DN128755|c0_g6
DN128755|c0_g7	DN128755|c0_g7
DN128755|c0_g9	DN128755|c0_g9
DN128756|c3_g1	NUBPL_HUMAN DN128756|c3_g1
DN128756|c4_g3	MMGT1_DANRE DN128756|c4_g3
DN128757|c0_g2	PCD16_RAT DN128757|c0_g2
DN128757|c0_g3	PCDB2_HUMAN DN128757|c0_g3
DN128758|c1_g1	DN128758|c1_g1
DN128758|c5_g3	CCD96_HUMAN DN128758|c5_g3
DN128759|c0_g2	ANCHR_MOUSE DN128759|c0_g2
DN128760|c2_g1	DN128760|c2_g1
DN128760|c5_g4	DN128760|c5_g4
DN128761|c0_g2	IRS2_HUMAN DN128761|c0_g2
DN128761|c0_g3	IRS1_RAT DN128761|c0_g3
DN128762|c0_g1	TTF1_HUMAN DN128762|c0_g1
DN128762|c1_g4	RBMX2_MOUSE DN128762|c1_g4
DN128762|c2_g1	GPTC8_MOUSE DN128762|c2_g1
DN128763|c3_g1	SELT2_DANRE DN128763|c3_g1
DN128764|c0_g1	US6NL_MOUSE DN128764|c0_g1
DN128765|c2_g1	RPTOR_HUMAN DN128765|c2_g1
DN128766|c3_g1	RTXE_DROME DN128766|c3_g1
DN128766|c3_g2	DN128766|c3_g2
DN128767|c0_g1	ITA4_MOUSE DN128767|c0_g1
DN128768|c0_g1	S6A14_HUMAN DN128768|c0_g1
DN128768|c0_g2	S6A14_HUMAN DN128768|c0_g2
DN128769|c3_g1	DN128769|c3_g1
DN128769|c6_g1	DN128769|c6_g1
DN128769|c6_g2	DN128769|c6_g2
DN128769|c6_g3	DN128769|c6_g3
DN128770|c1_g1	RGMA_MOUSE DN128770|c1_g1
DN128770|c2_g1	MAST3_XENLA DN128770|c2_g1
DN128773|c0_g3	PATL1_DANRE DN128773|c0_g3
DN128774|c8_g1	DN128774|c8_g1
DN128775|c3_g1	CHSP1_HUMAN DN128775|c3_g1
DN128776|c0_g1	SIRB2_HUMAN DN128776|c0_g1
DN128776|c1_g1	NUD22_RAT DN128776|c1_g1
DN128777|c0_g1	MYH9_CANLF DN128777|c0_g1
DN128777|c1_g1	DN128777|c1_g1
DN128778|c1_g1	CLC4F_MOUSE DN128778|c1_g1
DN128778|c1_g2	SLB_PHIOL DN128778|c1_g2
DN128779|c0_g1	DN128779|c0_g1
DN128780|c0_g1	DN128780|c0_g1
DN128782|c5_g3	GIMA9_MOUSE DN128782|c5_g3
DN128783|c0_g2	PAPP2_HUMAN DN128783|c0_g2
DN128784|c0_g1	DN128784|c0_g1
DN128784|c0_g2	DN128784|c0_g2
DN128785|c0_g1	DN128785|c0_g1
DN128785|c0_g2	TDIF2_HUMAN DN128785|c0_g2
DN128786|c0_g1	RPC2_HUMAN DN128786|c0_g1
DN128787|c0_g1	ZBT24_RAT DN128787|c0_g1
DN128787|c0_g2	ZG57_XENLA DN128787|c0_g2
DN128788|c3_g1	HIP1R_HUMAN DN128788|c3_g1
DN128789|c2_g1	UBP25_HUMAN DN128789|c2_g1
DN128790|c4_g1	SE1L3_HUMAN DN128790|c4_g1
DN128791|c0_g1	DN128791|c0_g1
DN128791|c0_g4	PP14A_PIG DN128791|c0_g4
DN128793|c5_g3	PNPH_MOUSE DN128793|c5_g3
DN128794|c2_g1	UBIA1_DANRE DN128794|c2_g1
DN128795|c0_g1	DN128795|c0_g1
DN128795|c0_g3	MGRN1_RAT DN128795|c0_g3
DN128795|c0_g5	DN128795|c0_g5
DN128797|c4_g1	FA49A_CHICK DN128797|c4_g1
DN128798|c1_g2	ZN436_HUMAN DN128798|c1_g2
DN128799|c0_g1	DOCK2_HUMAN DN128799|c0_g1
DN128800|c0_g1	MY18B_HUMAN DN128800|c0_g1
DN128800|c0_g2	MY18B_HUMAN DN128800|c0_g2
DN128802|c2_g2	I10R2_MOUSE DN128802|c2_g2
DN128803|c0_g1	GAS6_MOUSE DN128803|c0_g1
DN128804|c2_g1	TAFA5_BOVIN DN128804|c2_g1
DN128805|c0_g1	FIGN_DANRE DN128805|c0_g1
DN128806|c0_g1	PEO1_MOUSE DN128806|c0_g1
DN128807|c3_g1	UVRAG_HUMAN DN128807|c3_g1
DN128809|c0_g2	PACN2_CHICK DN128809|c0_g2
DN128810|c2_g2	DN128810|c2_g2
DN128810|c4_g1	DN128810|c4_g1
DN128810|c5_g1	SPR1B_MOUSE DN128810|c5_g1
DN128810|c5_g2	BUCC_APLCA DN128810|c5_g2
DN128810|c6_g1	DN128810|c6_g1
DN128814|c0_g1	DN128814|c0_g1
DN128815|c0_g1	NEDD1_HUMAN DN128815|c0_g1
DN128815|c0_g2	FCSK_MOUSE DN128815|c0_g2
DN128817|c3_g1	DONS_XENLA DN128817|c3_g1
DN128818|c1_g1	DN128818|c1_g1
DN128823|c0_g1	LIMD1_HUMAN DN128823|c0_g1
DN128823|c0_g4	AJUBA_MOUSE DN128823|c0_g4
DN128824|c1_g1	CR3L4_XENTR DN128824|c1_g1
DN128825|c2_g1	NRBP_MACFA DN128825|c2_g1
DN128825|c2_g2	DN128825|c2_g2
DN128826|c0_g1	DN128826|c0_g1
DN128827|c2_g1	RIN2_HUMAN DN128827|c2_g1
DN128827|c2_g2	RIN3_MOUSE DN128827|c2_g2
DN128828|c0_g1	SAM11_HUMAN DN128828|c0_g1
DN128829|c0_g1	CBPC1_DANRE DN128829|c0_g1
DN128829|c0_g2	DN128829|c0_g2
DN128830|c1_g1	GP152_MOUSE DN128830|c1_g1
DN128830|c5_g14	DN128830|c5_g14
DN128831|c0_g1	DN128831|c0_g1
DN128832|c2_g1	HAT1_MOUSE DN128832|c2_g1
DN128832|c3_g2	OFUT1_PANTR DN128832|c3_g2
DN128832|c4_g1	TC1A_CAEEL DN128832|c4_g1
DN128833|c3_g1	DN128833|c3_g1
DN128833|c3_g4	DN128833|c3_g4
DN128834|c3_g4	WDR70_XENLA DN128834|c3_g4
DN128836|c4_g1	NUPR1_RAT DN128836|c4_g1
DN128837|c1_g2	CENPM_DANRE DN128837|c1_g2
DN128838|c0_g1	NLRC3_HUMAN DN128838|c0_g1
DN128839|c0_g2	TAP2_HUMAN DN128839|c0_g2
DN128839|c0_g3	TAP2_HUMAN DN128839|c0_g3
DN128839|c0_g4	ABCB9_RAT DN128839|c0_g4
DN128839|c0_g5	TAP2_RAT DN128839|c0_g5
DN128839|c0_g6	TAP2_HUMAN DN128839|c0_g6
DN128840|c3_g4	SCHI1_MOUSE DN128840|c3_g4
DN128841|c4_g1	DN128841|c4_g1
DN128841|c5_g2	DN128841|c5_g2
DN128841|c5_g8	DN128841|c5_g8
DN128842|c0_g2	DN128842|c0_g2
DN128842|c2_g1	ST1S3_DANRE DN128842|c2_g1
DN128843|c0_g1	NDST2_HUMAN DN128843|c0_g1
DN128843|c0_g2	NDST2_MOUSE DN128843|c0_g2
DN128843|c1_g1	NDST1_XENTR DN128843|c1_g1
DN128844|c10_g3	DN128844|c10_g3
DN128845|c2_g3	CD4_DELLE DN128845|c2_g3
DN128846|c1_g2	TRADD_ONCMY DN128846|c1_g2
DN128846|c2_g1	DN128846|c2_g1
DN128846|c2_g3	DN128846|c2_g3
DN128847|c1_g1	ABCD4_MOUSE DN128847|c1_g1
DN12885|c0_g1	UGPQ_ECOLI DN12885|c0_g1
DN128850|c1_g1	DN128850|c1_g1
DN128850|c2_g1	KLH42_MOUSE DN128850|c2_g1
DN128851|c0_g1	DN128851|c0_g1
DN128851|c4_g1	DN128851|c4_g1
DN128853|c1_g4	FGD5_HUMAN DN128853|c1_g4
DN128855|c0_g2	YIF1A_DANRE DN128855|c0_g2
DN128855|c1_g1	PRP39_DANRE DN128855|c1_g1
DN128855|c1_g3	R3HD2_BOVIN DN128855|c1_g3
DN128856|c2_g7	DN128856|c2_g7
DN128857|c2_g1	PGSC2_DROSI DN128857|c2_g1
DN128858|c5_g1	SML_SCONI DN128858|c5_g1
DN128858|c6_g2	PINK1_MOUSE DN128858|c6_g2
DN128859|c0_g2	COTL1_BOVIN DN128859|c0_g2
DN128859|c0_g4	DN128859|c0_g4
DN128860|c0_g1	PMS1_HUMAN DN128860|c0_g1
DN128861|c2_g2	WDR36_HUMAN DN128861|c2_g2
DN128862|c0_g1	DN128862|c0_g1
DN128865|c1_g1	T2FB_HUMAN DN128865|c1_g1
DN128865|c2_g1	DN128865|c2_g1
DN128866|c1_g1	TFE3_BOVIN DN128866|c1_g1
DN128867|c0_g1	NOSTN_HUMAN DN128867|c0_g1
DN128867|c0_g2	SPC25_MOUSE DN128867|c0_g2
DN128868|c5_g1	MED29_DANRE DN128868|c5_g1
DN128869|c0_g1	DN128869|c0_g1
DN128869|c1_g2	SLC31_HUMAN DN128869|c1_g2
DN128871|c2_g1	PF2R_RAT DN128871|c2_g1
DN128871|c2_g2	DN128871|c2_g2
DN128872|c0_g1	DN128872|c0_g1
DN128873|c2_g1	FA32A_DANRE DN128873|c2_g1
DN128873|c2_g3	FUMH_DANRE DN128873|c2_g3
DN128875|c6_g2	DN128875|c6_g2
DN128875|c7_g1	TMX2B_DANRE DN128875|c7_g1
DN128875|c8_g1	HHLA2_HUMAN DN128875|c8_g1
DN128876|c0_g1	PAQR4_HUMAN DN128876|c0_g1
DN128876|c0_g2	PELO_DANRE DN128876|c0_g2
DN128877|c1_g1	EHBP1_HUMAN DN128877|c1_g1
DN128877|c1_g2	EHBP1_HUMAN DN128877|c1_g2
DN128878|c0_g1	TM14C_HUMAN DN128878|c0_g1
DN128878|c1_g1	NLRC3_HUMAN DN128878|c1_g1
DN128879|c0_g1	ABHD5_RAT DN128879|c0_g1
DN128880|c4_g3	STAM1_MOUSE DN128880|c4_g3
DN128881|c3_g1	DN128881|c3_g1
DN128881|c4_g10	DN128881|c4_g10
DN128882|c0_g1	ZNT9_DANRE DN128882|c0_g1
DN128882|c0_g5	ZNT9_MOUSE DN128882|c0_g5
DN128883|c1_g3	PBLD_HUMAN DN128883|c1_g3
DN128884|c3_g1	JAG2_HUMAN DN128884|c3_g1
DN128885|c0_g1	TARB1_HUMAN DN128885|c0_g1
DN128886|c0_g1	PAX9_CHICK DN128886|c0_g1
DN128887|c0_g1	DN128887|c0_g1
DN128887|c1_g1	BNI3L_BOVIN DN128887|c1_g1
DN128888|c0_g1	TNIK_MOUSE DN128888|c0_g1
DN128889|c0_g1	DN128889|c0_g1
DN128889|c0_g2	DN128889|c0_g2
DN128891|c1_g1	DN128891|c1_g1
DN128891|c1_g2	DN128891|c1_g2
DN128891|c1_g8	DN128891|c1_g8
DN128892|c0_g1	TNR1B_HUMAN DN128892|c0_g1
DN128892|c0_g2	TCB2_CAEBR DN128892|c0_g2
DN128893|c0_g1	HNRPC_RAT DN128893|c0_g1
DN128894|c0_g1	ARL16_HUMAN DN128894|c0_g1
DN128896|c1_g1	ZN239_MOUSE DN128896|c1_g1
DN128896|c1_g3	DN128896|c1_g3
DN128897|c1_g2	DN128897|c1_g2
DN128898|c0_g1	TAC2N_HUMAN DN128898|c0_g1
DN128899|c1_g1	DN128899|c1_g1
DN128899|c1_g4	ZBED1_HUMAN DN128899|c1_g4
DN128899|c1_g6	ZBED1_HUMAN DN128899|c1_g6
DN128900|c1_g1	CAND1_HUMAN DN128900|c1_g1
DN128900|c1_g3	CAND1_PONAB DN128900|c1_g3
DN128901|c0_g1	RFOX2_XENLA DN128901|c0_g1
DN128901|c0_g3	DN128901|c0_g3
DN128904|c0_g2	MKNK1_XENTR DN128904|c0_g2
DN128905|c3_g1	GGA1_MOUSE DN128905|c3_g1
DN128905|c4_g1	S23IP_HUMAN DN128905|c4_g1
DN128906|c4_g2	LATS1_HUMAN DN128906|c4_g2
DN128907|c1_g1	DN128907|c1_g1
DN128907|c1_g2	DN128907|c1_g2
DN128907|c1_g3	DN128907|c1_g3
DN128907|c1_g5	DN128907|c1_g5
DN128908|c1_g1	H6S3B_DANRE DN128908|c1_g1
DN128908|c1_g6	H6S1A_DANRE DN128908|c1_g6
DN128909|c1_g2	DN128909|c1_g2
DN128909|c1_g9	DN128909|c1_g9
DN128910|c0_g1	FOXO3_HUMAN DN128910|c0_g1
DN128911|c2_g1	MORC3_HUMAN DN128911|c2_g1
DN128912|c0_g2	SH2D7_HUMAN DN128912|c0_g2
DN128913|c1_g2	ZN777_HUMAN DN128913|c1_g2
DN128913|c1_g3	ZG8_XENLA DN128913|c1_g3
DN128913|c1_g4	DN128913|c1_g4
DN128913|c1_g5	ZG8_XENLA DN128913|c1_g5
DN128913|c2_g3	DN128913|c2_g3
DN128913|c2_g4	DN128913|c2_g4
DN128913|c2_g5	DN128913|c2_g5
DN128913|c2_g6	DN128913|c2_g6
DN128914|c1_g1	PIR_HUMAN DN128914|c1_g1
DN128915|c0_g1	OSTC1_DIPSG DN128915|c0_g1
DN128915|c0_g2	CHD9_HUMAN DN128915|c0_g2
DN128915|c1_g1	CHD1L_DANRE DN128915|c1_g1
DN128915|c1_g2	CHD1L_DANRE DN128915|c1_g2
DN128916|c2_g1	KXDL1_DANRE DN128916|c2_g1
DN128916|c2_g2	DECR2_DANRE DN128916|c2_g2
DN128916|c2_g3	SAMD3_MOUSE DN128916|c2_g3
DN128916|c2_g8	DN128916|c2_g8
DN128917|c7_g1	RBM39_MOUSE DN128917|c7_g1
DN128918|c2_g3	2AAB_PIG DN128918|c2_g3
DN128919|c0_g1	WIPI1_MOUSE DN128919|c0_g1
DN128920|c0_g1	DN128920|c0_g1
DN128922|c0_g1	PPRC1_MOUSE DN128922|c0_g1
DN128925|c0_g1	DN128925|c0_g1
DN128925|c0_g5	DN128925|c0_g5
DN128926|c3_g1	REEP5_PONAB DN128926|c3_g1
DN128927|c0_g1	PER2_CHICK DN128927|c0_g1
DN128927|c0_g2	PER2_RAT DN128927|c0_g2
DN128929|c11_g1	FYN_XIPHE DN128929|c11_g1
DN128930|c1_g2	DN128930|c1_g2
DN128930|c2_g1	VTCN1_HUMAN DN128930|c2_g1
DN128931|c0_g1	ZN292_HUMAN DN128931|c0_g1
DN128932|c5_g4	LORF2_MOUSE DN128932|c5_g4
DN128933|c4_g1	EGLN2_HUMAN DN128933|c4_g1
DN128934|c2_g1	FUT8_XENTR DN128934|c2_g1
DN128936|c7_g4	DN128936|c7_g4
DN128937|c1_g2	DN128937|c1_g2
DN128937|c2_g1	OVCH2_RHIAE DN128937|c2_g1
DN128938|c0_g2	TSP2_MOUSE DN128938|c0_g2
DN128938|c1_g1	GCR_PAROL DN128938|c1_g1
DN128939|c0_g2	C1QL2_HUMAN DN128939|c0_g2
DN128939|c0_g3	DN128939|c0_g3
DN128939|c0_g4	C1QL2_HUMAN DN128939|c0_g4
DN128940|c0_g1	FNDC1_RAT DN128940|c0_g1
DN128941|c3_g1	GTR1_CHICK DN128941|c3_g1
DN128942|c0_g1	DN128942|c0_g1
DN128942|c0_g2	RPGP2_CHICK DN128942|c0_g2
DN128943|c0_g1	TLE5_HUMAN DN128943|c0_g1
DN128945|c1_g1	SLIT2_HUMAN DN128945|c1_g1
DN128946|c0_g1	DN128946|c0_g1
DN128947|c10_g4	YTX2_XENLA DN128947|c10_g4
DN128947|c10_g6	DN128947|c10_g6
DN128947|c8_g1	ALP1_ARATH DN128947|c8_g1
DN128949|c6_g1	DN128949|c6_g1
DN128949|c7_g1	DN128949|c7_g1
DN128949|c8_g1	TCB1_CAEBR DN128949|c8_g1
DN128950|c3_g1	DN128950|c3_g1
DN128950|c4_g1	RTXE_DROME DN128950|c4_g1
DN128950|c7_g1	RTBS_DROME DN128950|c7_g1
DN128950|c8_g5	RU17_BOVIN DN128950|c8_g5
DN128953|c0_g1	DN128953|c0_g1
DN128953|c0_g2	GIMA7_HUMAN DN128953|c0_g2
DN128957|c1_g1	KDM3B_HUMAN DN128957|c1_g1
DN128958|c0_g2	KI13A_HUMAN DN128958|c0_g2
DN128959|c0_g1	PLCL1_HUMAN DN128959|c0_g1
DN128960|c0_g1	TRI65_HUMAN DN128960|c0_g1
DN128960|c0_g3	TRI25_MOUSE DN128960|c0_g3
DN128961|c0_g1	DN128961|c0_g1
DN128962|c1_g1	TSEAR_HUMAN DN128962|c1_g1
DN128962|c2_g1	UBP32_HUMAN DN128962|c2_g1
DN128963|c0_g1	DN128963|c0_g1
DN128963|c1_g1	ADA11_MOUSE DN128963|c1_g1
DN128965|c0_g3	PKHN1_HUMAN DN128965|c0_g3
DN128966|c3_g3	TC1A_CAEEL DN128966|c3_g3
DN128967|c0_g1	LIN1_NYCCO DN128967|c0_g1
DN128968|c3_g2	DN128968|c3_g2
DN128968|c3_g3	DN128968|c3_g3
DN128969|c0_g1	ILVBL_DANRE DN128969|c0_g1
DN128970|c0_g1	SPAG1_DANRE DN128970|c0_g1
DN128971|c5_g1	ACT2_SCHMA DN128971|c5_g1
DN128971|c5_g2	ACTB_OREMO DN128971|c5_g2
DN128971|c5_g4	ACTM_LYTPI DN128971|c5_g4
DN128972|c0_g1	ZN363_HUMAN DN128972|c0_g1
DN128973|c0_g2	SI1L1_MOUSE DN128973|c0_g2
DN128973|c1_g1	DN128973|c1_g1
DN128974|c0_g1	TBKB1_RAT DN128974|c0_g1
DN128975|c0_g3	NU214_HUMAN DN128975|c0_g3
DN128976|c1_g2	SC31A_CHICK DN128976|c1_g2
DN128978|c2_g1	DN128978|c2_g1
DN128979|c0_g1	RRP44_HUMAN DN128979|c0_g1
DN128979|c0_g4	BORA_DANRE DN128979|c0_g4
DN128981|c9_g1	ENASE_DANRE DN128981|c9_g1
DN128982|c0_g1	L1CAM_TAKRU DN128982|c0_g1
DN128983|c4_g1	DN128983|c4_g1
DN128983|c5_g1	DN128983|c5_g1
DN128985|c1_g1	ZG16_MOUSE DN128985|c1_g1
DN128986|c8_g1	DN128986|c8_g1
DN128987|c2_g1	HIPK1_HUMAN DN128987|c2_g1
DN128987|c2_g2	HIPK1_MOUSE DN128987|c2_g2
DN128990|c1_g2	GMCL1_HUMAN DN128990|c1_g2
DN128991|c6_g1	ZNF41_HUMAN DN128991|c6_g1
DN128992|c1_g1	ARMC2_BOVIN DN128992|c1_g1
DN128992|c1_g2	DN128992|c1_g2
DN128992|c1_g3	NUP43_HUMAN DN128992|c1_g3
DN128993|c1_g1	DN128993|c1_g1
DN128994|c4_g2	ZFP91_HUMAN DN128994|c4_g2
DN128995|c0_g4	MARE3_RAT DN128995|c0_g4
DN128995|c0_g8	MARE1_PONAB DN128995|c0_g8
DN128995|c1_g1	SEM3D_CHICK DN128995|c1_g1
DN128996|c0_g1	THAP4_MOUSE DN128996|c0_g1
DN128997|c0_g1	RIC8B_DANRE DN128997|c0_g1
DN128998|c6_g2	CASC3_DANRE DN128998|c6_g2
