Gene ID	Organism	Score	E-Value	Curated GO Functions	Curated GO Processes	Curated GO Components	Computed GO Components	Computed GO Functions	Computed GO Processes	# TM Domains	SignalP Peptide	PFam ID	Interpro ID	PFam Description	Interpro Description	Genomic Sequence ID	Gene Name or Symbol	Ortholog Group	Ortholog count	Paralog count	EC numbers from OrthoMCL	EC numbers
FGRAMPH1_01G09101	Fusarium graminearum PH-1	201	1E-54	N/A	N/A	N/A	integral component of membrane;membrane	ferrichrome transmembrane transporter activity;iron ion binding;transmembrane transporter activity	ion transport;iron ion transport;transmembrane transport;transport	9	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	HG970333	N/A	OG6_105688	1473	6	N/A	N/A
FGRAMPH1_01G13583	Fusarium graminearum PH-1	142	1E-33	N/A	secondary metabolite biosynthetic process	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	HG970333	N/A	OG6_105688	1473	6	N/A	N/A
FGRAMPH1_01G13601	Fusarium graminearum PH-1	163	4E-41	N/A	secondary metabolite biosynthetic process	N/A	cell surface;integral component of membrane;membrane;plasma membrane	ferrichrome transmembrane transporter activity;transmembrane transporter activity	ferrichrome import into cell;response to drug;transmembrane transport;transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	HG970333	N/A	OG6_153020	277	2	N/A	N/A
FGRAMPH1_01G18909	Fusarium graminearum PH-1	449	2E-149	N/A	N/A	N/A	cell surface;integral component of membrane;membrane;plasma membrane	ferrichrome transmembrane transporter activity;transmembrane transporter activity;transporter activity	ferrichrome import into cell;response to drug;transmembrane transport;transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	HG970334	N/A	OG6_105688	1473	6	N/A	N/A
FGRAMPH1_01G21059	Fusarium graminearum PH-1	194	6E-52	N/A	secondary metabolite biosynthetic process	N/A	cell surface;integral component of membrane;membrane;plasma membrane	ferrichrome transmembrane transporter activity;transmembrane transporter activity	ferrichrome import into cell;response to drug;transmembrane transport;transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	HG970334	N/A	OG6_105688	1473	6	N/A	N/A
FGRAMPH1_01G21669	Fusarium graminearum PH-1	164	1E-41	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	HG970334	N/A	OG6_153020	277	2	N/A	N/A
FGRAMPH1_01G25331	Fusarium graminearum PH-1	171	8E-44	N/A	N/A	N/A	cell surface;integral component of membrane;membrane;plasma membrane	ferrichrome transmembrane transporter activity;transmembrane transporter activity	ferrichrome import into cell;response to drug;transmembrane transport;transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	HG970335	N/A	OG6_105688	1473	6	N/A	N/A
FGRAMPH1_01G26485	Fusarium graminearum PH-1	166	3E-42	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	HG970335	N/A	OG6_105688	1473	6	N/A	N/A
FMAN_01044	Fusarium mangiferae MRC7560	147	1E-35	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	N/A	14	N/A	N/A	IPR020846;IPR036259	N/A	Major facilitator superfamily domain;MFS transporter superfamily	FCQH01000001	N/A	OG6_153020	277	2	N/A	N/A
FMAN_02587	Fusarium mangiferae MRC7560	154	3E-38	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	FCQH01000010	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_03342	Fusarium mangiferae MRC7560	412	3E-135	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	FCQH01000006	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_03605	Fusarium mangiferae MRC7560	188	7E-50	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	9	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	FCQH01000006	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_05444	Fusarium mangiferae MRC7560	446	1E-148	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	FCQH01000002	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_06248	Fusarium mangiferae MRC7560	423	2E-139	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	FCQH01000002	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_06480	Fusarium mangiferae MRC7560	171	6E-44	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	FCQH01000002	N/A	OG6_153020	277	2	N/A	N/A
FMAN_06844	Fusarium mangiferae MRC7560	197	8E-53	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	FCQH01000025	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_08537	Fusarium mangiferae MRC7560	202	4E-55	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	FCQH01000009	N/A	OG6_531013	35	0	N/A	N/A
FMAN_08757	Fusarium mangiferae MRC7560	179	9E-47	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	FCQH01000004	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_09637	Fusarium mangiferae MRC7560	196	7E-53	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	10	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	FCQH01000021	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_13599	Fusarium mangiferae MRC7560	165	9E-42	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	FCQH01000007	N/A	OG6_105688	1471	8	N/A	N/A
FMAN_13612	Fusarium mangiferae MRC7560	172	4E-44	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	FCQH01000007	N/A	OG6_153020	277	2	N/A	N/A
FOC1_g10000090	Fusarium oxysporum f. sp. cubense race 1	420	3E-138	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB731193	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10002436	Fusarium oxysporum f. sp. cubense race 1	162	7E-41	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	9	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730414	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10003948	Fusarium oxysporum f. sp. cubense race 1	442	3E-147	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730137	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10005675	Fusarium oxysporum f. sp. cubense race 1	166	3E-42	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730516	N/A	OG6_153020	277	2	N/A	N/A
FOC1_g10006086	Fusarium oxysporum f. sp. cubense race 1	197	7E-54	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730148	N/A	OG6_531013	35	0	N/A	N/A
FOC1_g10006437	Fusarium oxysporum f. sp. cubense race 1	195	2E-52	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730104	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10007093	Fusarium oxysporum f. sp. cubense race 1	178	2E-46	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730325	N/A	OG6_153020	277	2	N/A	N/A
FOC1_g10007106	Fusarium oxysporum f. sp. cubense race 1	162	1E-40	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730325	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10007398	Fusarium oxysporum f. sp. cubense race 1	199	5E-54	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730345	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10008386	Fusarium oxysporum f. sp. cubense race 1	175	2E-45	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730167	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10010151	Fusarium oxysporum f. sp. cubense race 1	155	3E-38	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	KB730233	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10011879	Fusarium oxysporum f. sp. cubense race 1	421	8E-139	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB730216	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10015270	Fusarium oxysporum f. sp. cubense race 1	196	9E-53	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	10	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB731260	N/A	OG6_105688	1470	9	N/A	N/A
FOC1_g10015813	Fusarium oxysporum f. sp. cubense race 1	147	2E-35	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	N/A	14	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	KB731261	N/A	OG6_153020	277	2	N/A	N/A
FOC4_g10000031	Fusarium odoratissimum strain race 4	120	1E-27	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	7	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB726962	N/A	OG6_105688	1473	6	N/A	N/A
FOC4_g10001616	Fusarium odoratissimum strain race 4	181	3E-47	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	9	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB726269	N/A	OG6_105688	1473	6	N/A	N/A
FOC4_g10003572	Fusarium odoratissimum strain race 4	423	1E-139	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB726963	N/A	OG6_105688	1473	6	N/A	N/A
FOC4_g10005551	Fusarium odoratissimum strain race 4	172	2E-44	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	KB726570	N/A	OG6_153020	276	3	N/A	N/A
FOC4_g10005943	Fusarium odoratissimum strain race 4	195	2E-52	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB726570	N/A	OG6_105688	1473	6	N/A	N/A
FOC4_g10009750	Fusarium odoratissimum strain race 4	150	4E-37	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	MVAFVLIWLVYFVQG	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB726307	N/A	OG6_105688	1473	6	N/A	N/A
FOC4_g10009763	Fusarium odoratissimum strain race 4	177	4E-46	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB726307	N/A	OG6_153020	276	3	N/A	N/A
FOC4_g10011729	Fusarium odoratissimum strain race 4	158	2E-39	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB726997	N/A	OG6_105688	1473	6	N/A	N/A
FOC4_g10012405	Fusarium odoratissimum strain race 4	437	1E-145	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	KB726554	N/A	OG6_105688	1473	6	N/A	N/A
FOC4_g10015008	Fusarium odoratissimum strain race 4	102	2E-21	N/A	N/A	N/A	N/A	N/A	N/A	9	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	KB726996	N/A	OG6_153020	276	3	N/A	N/A
FOC4_g10015009	Fusarium odoratissimum strain race 4	147	2E-35	N/A	N/A	N/A	N/A	transmembrane transporter activity	N/A	14	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	KB726996	N/A	OG6_153020	276	3	N/A	N/A
FOIG_01025	Fusarium odoratissimum NRRL 54006	147	2E-35	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	N/A	14	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	JH658272.1	N/A	OG6_153020	277	2	N/A	N/A
FOIG_01709	Fusarium odoratissimum NRRL 54006	196	9E-53	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	10	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	JH658273.1	N/A	OG6_105688	1470	9	N/A	N/A
